TIPO_CTE,INGRESO_INFERIDO,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
BUENO,29736,Bajo,0,193,728,37,Propia,Posgrado
REGULAR,26174,Mínimo,0,195,779,37,Renta,Licenciatura
REGULAR,22952,Mínimo,0,196,776,37,Renta,Licenciatura
REGULAR,31171,Medio ,0,197,674,37,Renta,Posgrado
BUENO,28872,Bajo,0,197,705,37,Familiares,Posgrado
BUENO,26993,Bajo,0,204,713,37,Hipoteca,Posgrado
BUENO,21369,Mínimo,0,204,752,37,Familiares,Preparatoria
BUENO,29825,Bajo,0,205,741,37,Hipoteca,Licenciatura
REGULAR,26201,Medio ,0,207,698,37,Renta,Licenciatura
BUENO,23107,Bajo,0,211,730,37,Hipoteca,Licenciatura
REGULAR,31413,Mínimo,0,212,782,37,Hipoteca,Licenciatura
REGULAR,28628,Bajo,0,214,737,37,Renta,Preparatoria
BUENO,27175,Bajo,0,215,748,37,Propia,Preparatoria
BUENO,21535,Mínimo,0,215,767,37,Familiares,Licenciatura
BUENO,29294,Bajo,0,217,707,37,Familiares,Posgrado
BUENO,26502,Bajo,0,222,727,37,Hipoteca,Preparatoria
BUENO,23287,Mínimo,0,222,757,37,Hipoteca,Licenciatura
BUENO,30708,Bajo,0,227,740,37,Renta,Posgrado
BUENO,29234,Mínimo,0,231,782,37,Renta,Posgrado
BUENO,27387,Mínimo,0,232,755,37,Familiares,Licenciatura
BUENO,21052,Mínimo,0,232,760,37,Hipoteca,Licenciatura
REGULAR,29914,Alto,0,235,549,37,Familiares,Licenciatura
REGULAR,26709,Bajo,0,235,731,37,Propia,Posgrado
BUENO,22981,Mínimo,0,236,769,37,Familiares,Posgrado
BUENO,31210,Mínimo,0,237,757,37,Familiares,Licenciatura
REGULAR,29322,Medio ,0,238,690,37,Hipoteca,Preparatoria
BUENO,27027,Bajo,0,245,702,37,Familiares,Posgrado
REGULAR,21396,Medio ,0,248,684,37,Familiares,Posgrado
BUENO,30004,Bajo,0,248,711,37,Familiares,Licenciatura
BUENO,26358,Mínimo,0,250,762,37,Propia,Posgrado
BUENO,23136,Bajo,0,254,724,37,Hipoteca,Licenciatura
REGULAR,31452,Bajo,0,256,733,37,Propia,Posgrado
MALO,29213,Alto,5,89,0,38,Hipoteca,Preparatoria
MALO,27339,Alto,5,89,0,38,Familiares,Preparatoria
MALO,21359,Alto,2,90,0,38,Renta,Preparatoria
MALO,29892,Alto,2,90,0,38,Hipoteca,Preparatoria
MALO,26662,Alto,2,90,0,38,Propia,Posgrado
MALO,23096,Alto,5,90,0,38,Renta,Licenciatura
MALO,31335,Alto,5,91,0,38,Propia,Posgrado
MALO,29410,Alto,3,91,0,38,Renta,Licenciatura
MALO,27162,Alto,4,91,0,38,Hipoteca,Preparatoria
MALO,21481,Alto,1,92,0,38,Familiares,Posgrado
MALO,30094,Alto,3,92,0,38,Propia,Licenciatura
MALO,26490,Alto,2,92,0,38,Propia,Preparatoria
MALO,23229,Alto,3,92,0,38,Familiares,Posgrado
MALO,31547,Alto,3,92,0,38,Hipoteca,Posgrado
MALO,29220,Alto,3,92,0,38,Familiares,Posgrado
MALO,27318,Alto,1,93,0,38,Familiares,Preparatoria
MALO,21627,Alto,4,93,0,38,Propia,Posgrado
MALO,29900,Alto,4,93,0,38,Familiares,Licenciatura
MALO,26642,Alto,4,93,0,38,Familiares,Posgrado
MALO,23386,Alto,2,93,0,38,Familiares,Licenciatura
MALO,31343,Alto,3,93,0,38,Hipoteca,Posgrado
MALO,29388,Alto,5,94,0,38,Hipoteca,Preparatoria
MALO,27503,Alto,5,94,0,38,Hipoteca,Licenciatura
MALO,21487,Alto,3,94,0,38,Hipoteca,Posgrado
MALO,30072,Alto,1,94,0,38,Hipoteca,Posgrado
MALO,26823,Alto,2,94,0,38,Propia,Posgrado
MALO,23235,Alto,5,94,0,38,Familiares,Preparatoria
MALO,31523,Alto,5,94,0,38,Familiares,Preparatoria
MALO,29587,Alto,5,94,0,38,Renta,Licenciatura
MALO,27326,Alto,5,94,0,38,Renta,Posgrado
MALO,21610,Alto,4,94,0,38,Propia,Posgrado
MALO,30275,Alto,2,95,0,38,Familiares,Posgrado
MALO,26649,Alto,1,95,0,38,Renta,Licenciatura
MALO,23369,Alto,3,95,0,38,Familiares,Preparatoria
MALO,31736,Alto,4,95,0,38,Renta,Posgrado
MALO,29396,Alto,5,95,0,38,Familiares,Preparatoria
MALO,27483,Alto,3,96,0,38,Propia,Licenciatura
MALO,21757,Alto,2,96,0,38,Renta,Licenciatura
MALO,30080,Alto,3,96,0,38,Renta,Preparatoria
MALO,26802,Alto,2,96,0,38,Familiares,Posgrado
MALO,23527,Alto,3,96,0,38,Renta,Licenciatura
MALO,31531,Alto,3,96,0,38,Familiares,Posgrado
MALO,29565,Alto,2,96,0,38,Familiares,Preparatoria
MALO,27669,Alto,4,96,0,38,Familiares,Licenciatura
MALO,21616,Alto,4,97,0,38,Hipoteca,Preparatoria
MALO,30252,Alto,2,97,0,38,Familiares,Preparatoria
MALO,26984,Alto,3,97,0,38,Renta,Posgrado
MALO,23375,Alto,2,97,0,38,Hipoteca,Posgrado
MALO,31712,Alto,2,97,0,38,Familiares,Licenciatura
MALO,29765,Alto,2,97,0,38,Hipoteca,Preparatoria
MALO,27490,Alto,5,97,0,38,Propia,Licenciatura
MALO,21740,Alto,5,97,0,38,Hipoteca,Licenciatura
MALO,30457,Alto,4,98,0,38,Hipoteca,Licenciatura
MALO,26809,Alto,4,98,0,38,Renta,Licenciatura
MALO,23509,Alto,4,98,0,38,Hipoteca,Preparatoria
MALO,31927,Alto,2,98,0,38,Propia,Posgrado
MALO,31036,Alto,3,98,0,38,Propia,Preparatoria
MALO,27579,Alto,4,98,0,38,Hipoteca,Posgrado
MALO,24070,Alto,3,98,0,38,Familiares,Preparatoria
MALO,32534,Alto,1,98,0,38,Hipoteca,Preparatoria
MALO,30422,Alto,2,98,0,38,Familiares,Posgrado
MALO,28307,Alto,4,99,0,38,Familiares,Preparatoria
MALO,22303,Alto,3,99,0,38,Propia,Posgrado
MALO,31129,Alto,2,99,0,38,Renta,Licenciatura
MALO,27607,Alto,2,99,0,38,Familiares,Posgrado
MALO,24118,Alto,5,99,0,38,Renta,Preparatoria
MALO,32632,Alto,3,99,0,38,Renta,Licenciatura
MALO,30452,Alto,3,100,0,38,Familiares,Posgrado
MALO,28364,Alto,3,100,0,38,Propia,Licenciatura
MALO,22370,Alto,2,100,0,38,Propia,Posgrado
MALO,31160,Alto,3,100,0,38,Propia,Posgrado
MALO,27662,Alto,2,100,0,38,Hipoteca,Preparatoria
MALO,24190,Alto,2,101,0,38,Hipoteca,Licenciatura
MALO,32664,Alto,2,101,0,38,Familiares,Preparatoria
MALO,30513,Alto,1,101,0,38,Renta,Preparatoria
MALO,28449,Alto,0,101,0,38,Familiares,Licenciatura
MALO,22393,Alto,0,101,0,38,Familiares,Licenciatura
MALO,31223,Alto,0,101,0,38,Familiares,Preparatoria
MALO,27745,Alto,1,101,0,38,Renta,Preparatoria
MALO,24215,Alto,0,120,0,38,Renta,Posgrado
MALO,32729,Alto,0,120,0,38,Familiares,Licenciatura
MALO,30605,Alto,0,123,0,38,Renta,Preparatoria
MALO,28478,Alto,0,123,0,38,Hipoteca,Posgrado
MALO,22437,Alto,0,132,0,38,Propia,Preparatoria
MALO,31614,Alto,0,132,0,38,Renta,Preparatoria
MALO,27642,Alto,0,142,0,38,Propia,Posgrado
MALO,24262,Alto,2,145,0,38,Renta,Licenciatura
BUENO,33298,Bajo,0,182,734,38,Renta,Licenciatura
REGULAR,30203,Mínimo,1,187,784,38,Hipoteca,Posgrado
BUENO,28534,Bajo,0,194,744,38,Propia,Preparatoria
REGULAR,22827,Medio ,0,195,694,38,Propia,Licenciatura
REGULAR,30905,Medio ,0,200,689,38,Propia,Posgrado
REGULAR,27828,Bajo,0,202,723,38,Familiares,Licenciatura
BUENO,24685,Bajo,0,205,706,38,Familiares,Posgrado
REGULAR,32397,Mínimo,0,205,767,38,Familiares,Preparatoria
BUENO,30696,Bajo,0,207,731,38,Renta,Preparatoria
REGULAR,29030,Mínimo,0,208,790,38,Hipoteca,Licenciatura
REGULAR,22209,Bajo,0,211,712,38,Hipoteca,Posgrado
BUENO,31409,Bajo,0,211,723,38,Hipoteca,Posgrado
REGULAR,28312,Bajo,0,214,744,38,Propia,Licenciatura
BUENO,24245,Bajo,0,219,710,38,Hipoteca,Posgrado
REGULAR,32770,Medio ,0,223,685,38,Familiares,Preparatoria
BUENO,31082,Bajo,0,223,707,38,Renta,Preparatoria
BUENO,28514,Bajo,0,225,732,38,Hipoteca,Posgrado
BUENO,22465,Bajo,0,226,740,38,Propia,Posgrado
REGULAR,31804,Medio ,0,227,685,38,Familiares,Licenciatura
BUENO,27808,Bajo,0,228,740,38,Renta,Preparatoria
REGULAR,24293,Alto,0,229,499,38,Propia,Licenciatura
BUENO,33340,Bajo,0,231,733,38,Renta,Licenciatura
BUENO,30819,Bajo,0,231,740,38,Hipoteca,Licenciatura
BUENO,28706,Bajo,0,232,723,38,Hipoteca,Licenciatura
REGULAR,22640,Medio ,0,235,699,38,Renta,Posgrado
REGULAR,31536,Mínimo,0,236,781,38,Hipoteca,Posgrado
BUENO,27995,Bajo,0,240,715,38,Renta,Posgrado
REGULAR,24482,Bajo,0,240,723,38,Familiares,Licenciatura
BUENO,33058,Bajo,0,240,727,38,Renta,Licenciatura
BUENO,30881,Mínimo,0,242,771,38,Renta,Licenciatura
BUENO,28792,Bajo,0,243,731,38,Hipoteca,Posgrado
REGULAR,22663,Bajo,0,245,740,38,Hipoteca,Licenciatura
BUENO,31599,Bajo,0,247,723,38,Hipoteca,Licenciatura
REGULAR,28079,Bajo,0,247,744,38,Hipoteca,Preparatoria
REGULAR,24507,Alto,0,250,530,38,Familiares,Preparatoria
REGULAR,33124,Bajo,0,252,727,38,Renta,Preparatoria
REGULAR,30974,Medio ,0,253,689,38,Hipoteca,Preparatoria
BUENO,28821,Bajo,0,255,740,38,Propia,Preparatoria
REGULAR,22708,Alto,0,256,602,38,Renta,Licenciatura
REGULAR,31694,Mínimo,0,261,801,38,Familiares,Posgrado
REGULAR,28107,Bajo,0,262,700,38,Renta,Posgrado
BUENO,24556,Bajo,0,263,730,38,Familiares,Posgrado
REGULAR,33223,Medio ,0,267,687,38,Renta,Posgrado
MALO,31152,Alto,5,89,0,39,Familiares,Posgrado
MALO,29016,Alto,5,89,0,39,Renta,Posgrado
MALO,22561,Alto,5,89,0,39,Renta,Preparatoria
MALO,31876,Alto,5,89,0,39,Renta,Preparatoria
MALO,28298,Alto,5,89,0,39,Renta,Posgrado
MALO,24397,Alto,5,89,0,39,Renta,Preparatoria
MALO,33414,Alto,1,90,0,39,Renta,Posgrado
MALO,31215,Alto,3,90,0,39,Propia,Licenciatura
MALO,28692,Alto,2,90,0,39,Familiares,Licenciatura
MALO,22907,Alto,1,90,0,39,Hipoteca,Licenciatura
MALO,31940,Alto,2,90,0,39,Hipoteca,Posgrado
MALO,27982,Alto,4,91,0,39,Hipoteca,Preparatoria
MALO,24771,Alto,2,91,0,39,Propia,Posgrado
MALO,33482,Alto,2,91,0,39,Propia,Posgrado
MALO,30866,Alto,3,91,0,39,Renta,Posgrado
MALO,29132,Alto,3,92,0,39,Propia,Posgrado
MALO,22953,Alto,4,92,0,39,Familiares,Licenciatura
MALO,31584,Alto,2,92,0,39,Renta,Posgrado
MALO,28410,Alto,2,93,0,39,Hipoteca,Preparatoria
MALO,24821,Alto,5,93,0,39,Renta,Licenciatura
MALO,33108,Alto,5,93,0,39,Familiares,Posgrado
MALO,31339,Alto,3,93,0,39,Renta,Licenciatura
MALO,29191,Alto,3,93,0,39,Renta,Posgrado
MALO,22697,Alto,3,93,0,39,Renta,Posgrado
MALO,32067,Alto,4,93,0,39,Familiares,Preparatoria
MALO,28468,Alto,2,93,0,39,Propia,Licenciatura
MALO,24544,Alto,2,93,0,39,Familiares,Posgrado
MALO,33615,Alto,4,93,0,39,Hipoteca,Licenciatura
MALO,31402,Alto,3,93,0,39,Propia,Posgrado
MALO,28864,Alto,5,93,0,39,Hipoteca,Posgrado
MALO,23045,Alto,4,94,0,39,Familiares,Preparatoria
MALO,32132,Alto,2,94,0,39,Renta,Preparatoria
MALO,28150,Alto,4,94,0,39,Familiares,Licenciatura
MALO,24920,Alto,2,94,0,39,Familiares,Licenciatura
MALO,33683,Alto,3,94,0,39,Hipoteca,Preparatoria
MALO,32588,Alto,2,94,0,39,Propia,Preparatoria
MALO,29234,Alto,4,94,0,39,Renta,Posgrado
MALO,25394,Alto,3,95,0,39,Propia,Licenciatura
MALO,34161,Alto,2,95,0,39,Propia,Preparatoria
MALO,32247,Alto,3,95,0,39,Propia,Preparatoria
MALO,29864,Alto,3,95,0,39,Familiares,Posgrado
MALO,23419,Alto,4,95,0,39,Renta,Posgrado
MALO,32997,Alto,5,95,0,39,Renta,Posgrado
MALO,29125,Alto,4,96,0,39,Renta,Preparatoria
MALO,25324,Alto,5,96,0,39,Renta,Posgrado
MALO,34589,Alto,3,97,0,39,Propia,Posgrado
MALO,32127,Alto,1,97,0,39,Familiares,Licenciatura
MALO,29782,Alto,3,97,0,39,Renta,Posgrado
MALO,23713,Alto,2,97,0,39,Propia,Licenciatura
MALO,32874,Alto,3,97,0,39,Propia,Posgrado
MALO,29045,Alto,3,97,0,39,Propia,Licenciatura
MALO,25642,Alto,5,97,0,39,Familiares,Preparatoria
MALO,34461,Alto,2,98,0,39,Hipoteca,Posgrado
MALO,32039,Alto,1,98,0,39,Hipoteca,Preparatoria
MALO,30156,Alto,3,98,0,39,Hipoteca,Posgrado
MALO,23624,Alto,2,98,0,39,Propia,Licenciatura
MALO,32784,Alto,1,98,0,39,Propia,Licenciatura
MALO,29410,Alto,3,98,0,39,Propia,Preparatoria
MALO,25546,Alto,4,98,0,39,Propia,Preparatoria
MALO,34366,Alto,3,99,0,39,Propia,Licenciatura
MALO,32441,Alto,3,99,0,39,Hipoteca,Licenciatura
MALO,30044,Alto,4,99,0,39,Renta,Posgrado
MALO,23559,Alto,3,99,0,39,Hipoteca,Licenciatura
MALO,33511,Alto,2,100,0,39,Familiares,Posgrado
MALO,29162,Alto,1,101,0,39,Familiares,Preparatoria
MALO,25476,Alto,1,101,0,39,Propia,Posgrado
MALO,35296,Alto,4,101,0,39,Propia,Preparatoria
MALO,31864,Alto,1,101,0,39,Propia,Posgrado
MALO,29961,Alto,0,120,0,39,Familiares,Licenciatura
MALO,24197,Alto,4,124,0,39,Hipoteca,Preparatoria
MALO,32605,Alto,2,124,0,39,Propia,Licenciatura
MALO,29219,Alto,0,136,0,39,Renta,Posgrado
MALO,26166,Alto,3,145,0,39,Familiares,Preparatoria
MALO,34179,Alto,3,154,0,39,Renta,Preparatoria
BUENO,32231,Bajo,0,177,734,39,Renta,Posgrado
BUENO,30772,Mínimo,0,193,774,39,Familiares,Licenciatura
BUENO,23431,Mínimo,0,196,766,39,Renta,Posgrado
BUENO,32980,Bajo,0,199,733,39,Propia,Posgrado
BUENO,30010,Bajo,0,203,720,39,Hipoteca,Licenciatura
BUENO,25579,Mínimo,0,204,761,39,Renta,Preparatoria
BUENO,34409,Bajo,0,205,734,39,Familiares,Preparatoria
BUENO,32947,Bajo,0,205,740,39,Renta,Posgrado
REGULAR,30082,Medio ,0,208,685,39,Renta,Preparatoria
BUENO,23589,Bajo,0,209,740,39,Propia,Licenciatura
BUENO,33713,Mínimo,0,210,757,39,Renta,Posgrado
BUENO,29337,Bajo,0,211,734,39,Hipoteca,Licenciatura
BUENO,25508,Mínimo,0,218,762,39,Hipoteca,Posgrado
REGULAR,35340,Medio ,0,219,690,39,Propia,Preparatoria
BUENO,32514,Mínimo,0,221,754,39,Familiares,Licenciatura
BUENO,30141,Bajo,0,224,707,39,Familiares,Posgrado
BUENO,23998,Bajo,0,227,714,39,Familiares,Preparatoria
BUENO,33270,Bajo,0,228,711,39,Renta,Licenciatura
BUENO,29395,Bajo,0,228,727,39,Renta,Posgrado
REGULAR,25951,Bajo,0,232,750,39,Propia,Preparatoria
BUENO,34876,Bajo,0,233,733,39,Propia,Preparatoria
BUENO,32425,Mínimo,0,240,753,39,Renta,Posgrado
REGULAR,30520,Mínimo,0,240,776,39,Familiares,Preparatoria
BUENO,23909,Bajo,0,241,708,39,Hipoteca,Preparatoria
REGULAR,33179,Medio ,0,242,685,39,Renta,Licenciatura
BUENO,29764,Bajo,0,242,704,39,Familiares,Licenciatura
BUENO,25854,Bajo,0,244,737,39,Hipoteca,Licenciatura
REGULAR,34780,Medio ,0,247,683,39,Renta,Licenciatura
BUENO,32832,Mínimo,0,257,762,39,Renta,Posgrado
BUENO,30406,Bajo,0,260,737,39,Propia,Licenciatura
MALO,24070,Alto,5,89,0,40,Renta,Licenciatura
MALO,33437,Alto,5,89,0,40,Familiares,Preparatoria
MALO,29513,Alto,4,89,0,40,Familiares,Licenciatura
MALO,26029,Alto,5,89,0,40,Renta,Licenciatura
MALO,35051,Alto,5,89,0,40,Familiares,Licenciatura
MALO,32709,Alto,5,89,0,40,Familiares,Preparatoria
MALO,30757,Alto,5,89,0,40,Propia,Licenciatura
MALO,23802,Alto,5,89,0,40,Propia,Secundaria
MALO,33470,Alto,3,90,0,40,Propia,Licenciatura
MALO,29996,Alto,2,90,0,40,Hipoteca,Preparatoria
MALO,25739,Alto,2,90,0,40,Renta,Posgrado
MALO,35085,Alto,5,90,0,40,Renta,Licenciatura
MALO,33087,Alto,5,91,0,40,Renta,Licenciatura
MALO,30270,Alto,4,91,0,40,Familiares,Preparatoria
MALO,24052,Alto,1,91,0,40,Renta,Posgrado
MALO,33857,Alto,5,91,0,40,Propia,Licenciatura
MALO,29521,Alto,4,92,0,40,Familiares,Posgrado
MALO,26009,Alto,2,92,0,40,Hipoteca,Licenciatura
MALO,35491,Alto,3,92,0,40,Familiares,Preparatoria
MALO,32563,Alto,2,92,0,40,Familiares,Preparatoria
MALO,30588,Alto,3,92,0,40,Familiares,Preparatoria
MALO,24330,Alto,5,92,0,40,Propia,Posgrado
MALO,33321,Alto,5,92,0,40,Familiares,Licenciatura
MALO,29831,Alto,4,92,0,40,Hipoteca,Licenciatura
MALO,26310,Alto,2,93,0,40,Hipoteca,Preparatoria
MALO,34929,Alto,1,93,0,40,Hipoteca,Licenciatura
MALO,32906,Alto,3,93,0,40,Hipoteca,Posgrado
MALO,30942,Alto,2,94,0,40,Familiares,Preparatoria
MALO,23945,Alto,5,94,0,40,Familiares,Licenciatura
MALO,33671,Alto,4,95,0,40,Familiares,Preparatoria
MALO,30176,Alto,4,95,0,40,Renta,Posgrado
MALO,25893,Alto,3,95,0,40,Propia,Licenciatura
MALO,35296,Alto,4,95,0,40,Propia,Posgrado
MALO,33286,Alto,4,95,0,40,Familiares,Preparatoria
MALO,30452,Alto,5,95,0,40,Propia,Posgrado
MALO,24197,Alto,5,95,0,40,Propia,Preparatoria
MALO,34060,Alto,2,96,0,40,Renta,Preparatoria
MALO,29698,Alto,4,96,0,40,Renta,Licenciatura
MALO,26166,Alto,3,96,0,40,Propia,Posgrado
MALO,35704,Alto,3,96,0,40,Familiares,Licenciatura
MALO,34380,Alto,1,96,0,40,Familiares,Posgrado
MALO,30695,Alto,3,96,0,40,Renta,Posgrado
MALO,26917,Alto,2,96,0,40,Familiares,Preparatoria
MALO,36039,Alto,2,96,0,40,Renta,Posgrado
MALO,33859,Alto,1,96,0,40,Hipoteca,Licenciatura
MALO,31656,Alto,5,96,0,40,Hipoteca,Licenciatura
MALO,24707,Alto,5,96,0,40,Propia,Licenciatura
MALO,34647,Alto,2,97,0,40,Familiares,Preparatoria
MALO,30873,Alto,4,97,0,40,Renta,Preparatoria
MALO,26717,Alto,2,97,0,40,Hipoteca,Preparatoria
MALO,36319,Alto,3,97,0,40,Renta,Preparatoria
MALO,34055,Alto,4,97,0,40,Familiares,Preparatoria
MALO,31420,Alto,4,97,0,40,Renta,Licenciatura
MALO,24898,Alto,2,98,0,40,Renta,Preparatoria
MALO,34846,Alto,4,98,0,40,Propia,Licenciatura
MALO,30642,Alto,3,98,0,40,Hipoteca,Preparatoria
MALO,26924,Alto,4,98,0,40,Familiares,Posgrado
MALO,36528,Alto,3,99,0,40,Familiares,Licenciatura
MALO,33801,Alto,3,99,0,40,Renta,Preparatoria
MALO,31664,Alto,3,99,0,40,Hipoteca,Posgrado
MALO,25042,Alto,4,99,0,40,Familiares,Licenciatura
MALO,34587,Alto,4,99,0,40,Hipoteca,Posgrado
MALO,30880,Alto,3,99,0,40,Hipoteca,Licenciatura
MALO,27079,Alto,3,100,0,40,Renta,Preparatoria
MALO,36256,Alto,1,100,0,40,Propia,Posgrado
MALO,34063,Alto,3,100,0,40,Renta,Preparatoria
MALO,31847,Alto,1,100,0,40,Renta,Secundaria
MALO,24855,Alto,0,100,0,40,Propia,Secundaria
MALO,35187,Alto,2,100,0,40,Familiares,Licenciatura
MALO,30912,Alto,0,100,0,40,Renta,Preparatoria
MALO,26877,Alto,1,100,0,40,Familiares,Posgrado
MALO,37061,Alto,3,101,0,40,Renta,Licenciatura
MALO,33776,Alto,2,101,0,40,Hipoteca,Posgrado
MALO,31608,Alto,3,101,0,40,Familiares,Licenciatura
MALO,25407,Alto,3,101,0,40,Familiares,Preparatoria
MALO,34561,Alto,1,101,0,40,Hipoteca,Preparatoria
MALO,30826,Alto,0,120,0,40,Hipoteca,Licenciatura
MALO,27474,Alto,0,120,0,40,Propia,Posgrado
MALO,36229,Alto,1,123,0,40,Hipoteca,Posgrado
MALO,34003,Alto,0,143,0,40,Propia,Preparatoria
BUENO,32311,Mínimo,0,167,753,40,Renta,Preparatoria
BUENO,24837,Bajo,2,171,736,40,Propia,Preparatoria
BUENO,34794,Bajo,0,187,716,40,Familiares,Preparatoria
REGULAR,31511,Mínimo,0,199,774,40,Familiares,Preparatoria
REGULAR,27113,Mínimo,0,200,778,40,Familiares,Posgrado
REGULAR,36301,Bajo,0,202,716,40,Hipoteca,Licenciatura
BUENO,34594,Bajo,0,203,741,40,Propia,Posgrado
REGULAR,31887,Medio ,0,204,697,40,Propia,Preparatoria
BUENO,24886,Bajo,0,208,702,40,Hipoteca,Posgrado
BUENO,35398,Mínimo,0,209,767,40,Renta,Licenciatura
BUENO,31097,Bajo,0,211,735,40,Hipoteca,Preparatoria
REGULAR,26911,Mínimo,0,211,791,40,Propia,Licenciatura
BUENO,37107,Bajo,0,213,718,40,Familiares,Posgrado
REGULAR,34465,Bajo,0,217,740,40,Hipoteca,Posgrado
REGULAR,31799,Bajo,0,218,704,40,Hipoteca,Preparatoria
BUENO,25198,Bajo,0,218,713,40,Hipoteca,Preparatoria
BUENO,35267,Bajo,0,220,706,40,Familiares,Licenciatura
BUENO,31012,Bajo,0,223,731,40,Propia,Posgrado
REGULAR,27249,Mínimo,0,224,788,40,Propia,Licenciatura
BUENO,36969,Bajo,0,225,719,40,Propia,Preparatoria
REGULAR,34208,Mínimo,0,226,794,40,Renta,Posgrado
REGULAR,32046,Mínimo,0,228,795,40,Propia,Posgrado
BUENO,25344,Bajo,0,229,716,40,Familiares,Licenciatura
BUENO,35004,Bajo,0,231,739,40,Hipoteca,Posgrado
REGULAR,31252,Bajo,0,232,744,40,Familiares,Licenciatura
BUENO,27406,Mínimo,0,233,761,40,Hipoteca,Licenciatura
BUENO,36693,Bajo,0,234,708,40,Hipoteca,Licenciatura
REGULAR,34474,Mínimo,0,236,786,40,Familiares,Preparatoria
BUENO,32231,Mínimo,0,237,767,40,Propia,Licenciatura
BUENO,25394,Bajo,0,238,716,40,Hipoteca,Licenciatura
BUENO,35109,Bajo,0,238,737,40,Familiares,Posgrado
REGULAR,31284,Medio ,0,242,688,40,Familiares,Licenciatura
BUENO,27461,Bajo,0,248,744,40,Renta,Preparatoria
REGULAR,36803,Mínimo,0,255,779,40,Propia,Preparatoria
BUENO,34672,Mínimo,0,258,756,40,Renta,Posgrado
BUENO,32449,Bajo,0,259,736,40,Hipoteca,Licenciatura
MALO,25230,Alto,4,89,0,41,Familiares,Secundaria
MALO,35310,Alto,4,89,0,41,Renta,Posgrado
MALO,31495,Alto,5,89,0,41,Propia,Licenciatura
MALO,27283,Alto,4,89,0,41,Hipoteca,Posgrado
MALO,37015,Alto,5,89,0,41,Hipoteca,Preparatoria
MALO,34742,Alto,4,89,0,41,Hipoteca,Posgrado
MALO,32086,Alto,5,89,0,41,Propia,Licenciatura
MALO,25375,Alto,2,90,0,41,Renta,Preparatoria
MALO,35550,Alto,1,90,0,41,Hipoteca,Preparatoria
MALO,31292,Alto,3,90,0,41,Familiares,Posgrado
MALO,27440,Alto,2,90,0,41,Renta,Preparatoria
MALO,37265,Alto,3,90,0,41,Renta,Licenciatura
MALO,34517,Alto,3,90,0,41,Renta,Preparatoria
MALO,32271,Alto,3,91,0,41,Familiares,Posgrado
MALO,25547,Alto,3,91,0,41,Propia,Licenciatura
MALO,35320,Alto,5,91,0,41,Hipoteca,Preparatoria
MALO,31472,Alto,3,92,0,41,Familiares,Licenciatura
MALO,27626,Alto,3,92,0,41,Hipoteca,Licenciatura
MALO,37025,Alto,1,92,0,41,Familiares,Licenciatura
MALO,34716,Alto,2,93,0,41,Hipoteca,Posgrado
MALO,32489,Alto,3,93,0,41,Renta,Preparatoria
MALO,25382,Alto,2,93,0,41,Hipoteca,Posgrado
MALO,35523,Alto,5,93,0,41,Familiares,Preparatoria
MALO,31685,Alto,5,93,0,41,Hipoteca,Secundaria
MALO,27447,Alto,4,93,0,41,Renta,Licenciatura
MALO,37237,Alto,1,93,0,41,Propia,Licenciatura
MALO,34951,Alto,4,93,0,41,Familiares,Preparatoria
MALO,32279,Alto,1,93,0,41,Propia,Licenciatura
MALO,25528,Alto,3,93,0,41,Renta,Licenciatura
MALO,35763,Alto,3,94,0,41,Propia,Posgrado
MALO,31480,Alto,3,94,0,41,Familiares,Preparatoria
MALO,27605,Alto,3,94,0,41,Hipoteca,Posgrado
MALO,37489,Alto,4,94,0,41,Propia,Licenciatura
MALO,36443,Alto,4,94,0,41,Familiares,Posgrado
MALO,32384,Alto,5,94,0,41,Familiares,Preparatoria
MALO,28263,Alto,5,94,0,41,Renta,Licenciatura
MALO,38202,Alto,5,94,0,41,Familiares,Preparatoria
MALO,35722,Alto,4,95,0,41,Familiares,Posgrado
MALO,33239,Alto,3,95,0,41,Propia,Posgrado
MALO,26189,Alto,4,95,0,41,Renta,Posgrado
MALO,36552,Alto,5,95,0,41,Hipoteca,Posgrado
MALO,32416,Alto,5,95,0,41,Hipoteca,Preparatoria
MALO,28320,Alto,3,96,0,41,Hipoteca,Licenciatura
MALO,38316,Alto,2,96,0,41,Renta,Posgrado
MALO,35757,Alto,3,96,0,41,Propia,Posgrado
MALO,33306,Alto,1,96,0,41,Familiares,Licenciatura
MALO,26268,Alto,3,96,0,41,Renta,Preparatoria
MALO,36589,Alto,3,97,0,41,Propia,Posgrado
MALO,32481,Alto,1,97,0,41,Familiares,Licenciatura
MALO,28405,Alto,3,97,0,41,Familiares,Posgrado
MALO,38355,Alto,1,97,0,41,Propia,Licenciatura
MALO,35829,Alto,1,97,0,41,Hipoteca,Posgrado
MALO,33405,Alto,1,97,0,41,Renta,Preparatoria
MALO,26294,Alto,4,97,0,41,Familiares,Preparatoria
MALO,36662,Alto,5,98,0,41,Hipoteca,Posgrado
MALO,32578,Alto,5,98,0,41,Renta,Licenciatura
MALO,28433,Alto,2,98,0,41,Familiares,Secundaria
MALO,38431,Alto,4,98,0,41,Hipoteca,Preparatoria
MALO,35936,Alto,3,98,0,41,Hipoteca,Posgrado
